id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,city,document
752616,Sunny 2BR Penthouse - HUGE Terrace,3916070,Boris,Manhattan,Chinatown,40.7156,-73.9915,Entire home/apt,800,3,73,2022-11-26,0.58,1,145,15,New York City,Sunny 2BR Penthouse - HUGE Terrace. Room type: Entire home/apt. City: New York City. Neighbourhood: Chinatown. Price: $800 per night. Minimum nights: 3. Reviews: 73.
10839007,Lower East Side Walk Up Apartment,56124518,David,Manhattan,Lower East Side,40.72122,-73.9834,Private room,90,30,1,2016-05-28,0.01,1,0,0,New York City,Lower East Side Walk Up Apartment. Room type: Private room. City: New York City. Neighbourhood: Lower East Side. Price: $90 per night. Minimum nights: 30. Reviews: 1.
36142198,Sunny & Spacious Staycation in Brooklyn,271841308,Your Best,Brooklyn,Bushwick,40.69718,-73.93068,Entire home/apt,121,2,146,2023-02-12,3.28,1,190,57,New York City,Sunny & Spacious Staycation in Brooklyn. Room type: Entire home/apt. City: New York City. Neighbourhood: Bushwick. Price: $121 per night. Minimum nights: 2. Reviews: 146.
16828843,"Large, Sunny Studio in the heart of Chelsea.",31175385,Eunice,Manhattan,Chelsea,40.74194,-73.99944,Entire home/apt,130,30,5,2019-11-27,0.07,1,0,0,New York City,"Large, Sunny Studio in the heart of Chelsea.. Room type: Entire home/apt. City: New York City. Neighbourhood: Chelsea. Price: $130 per night. Minimum nights: 30. Reviews: 5."
738595306283648038,"Classic Ridgewood NY Apartment, newly renovated.",408542634,Madeline,Queens,Ridgewood,40.6967761,-73.9025455,Entire home/apt,170,1,9,2023-02-19,2.37,1,305,9,New York City,"Classic Ridgewood NY Apartment, newly renovated.. Room type: Entire home/apt. City: New York City. Neighbourhood: Ridgewood. Price: $170 per night. Minimum nights: 1. Reviews: 9."
9446357,Cozy apartment in the heart of Astoria,46933987,Dina,Queens,Astoria,40.76138,-73.91855,Private room,90,30,25,2023-01-17,1.57,1,17,13,New York City,Cozy apartment in the heart of Astoria. Room type: Private room. City: New York City. Neighbourhood: Astoria. Price: $90 per night. Minimum nights: 30. Reviews: 25.
682435530775922262,"Bushwick HD TV room w/ gym, rooftop, laundry -#362",3223938,Eugene,Queens,Ridgewood,40.70384,-73.9038,Private room,38,30,0,,0.0,394,33,0,New York City,"Bushwick HD TV room w/ gym, rooftop, laundry -#362. Room type: Private room. City: New York City. Neighbourhood: Ridgewood. Price: $38 per night. Minimum nights: 30. Reviews: 0."
18134948,"Room w/private bathroom, Breakfast & 7min to Manh",1746238,Kat,Brooklyn,Williamsburg,40.71203,-73.9464,Private room,95,4,77,2022-11-08,1.08,1,0,7,New York City,"Room w/private bathroom, Breakfast & 7min to Manh. Room type: Private room. City: New York City. Neighbourhood: Williamsburg. Price: $95 per night. Minimum nights: 4. Reviews: 77."
53501342,Nice room in Bayridge,433237033,Vincent,Brooklyn,Sunset Park,40.64385,-74.02133,Private room,54,1,2,2022-01-01,0.13,1,0,0,New York City,Nice room in Bayridge. Room type: Private room. City: New York City. Neighbourhood: Sunset Park. Price: $54 per night. Minimum nights: 1. Reviews: 2.
9866039,"Modern, Large & Cozy 1 BR NYC Apt",314008,Charline,Manhattan,Midtown,40.75319,-73.97223,Entire home/apt,270,14,9,2021-08-14,0.1,1,0,0,New York City,"Modern, Large & Cozy 1 BR NYC Apt. Room type: Entire home/apt. City: New York City. Neighbourhood: Midtown. Price: $270 per night. Minimum nights: 14. Reviews: 9."
36085870,The Game Room Place,188453457,Queen,Bronx,Claremont Village,40.84166,-73.89798,Private room,204,30,0,,0.0,2,180,0,New York City,The Game Room Place. Room type: Private room. City: New York City. Neighbourhood: Claremont Village. Price: $204 per night. Minimum nights: 30. Reviews: 0.
32493320,Charming Brooklyn studio,244135864,Alanna,Brooklyn,Bushwick,40.70282,-73.92974,Entire home/apt,100,30,4,2019-02-20,0.08,1,0,0,New York City,Charming Brooklyn studio. Room type: Entire home/apt. City: New York City. Neighbourhood: Bushwick. Price: $100 per night. Minimum nights: 30. Reviews: 4.
10451489,Museum Mile East 95 Street,24532289,Alice,Manhattan,Upper East Side,40.7874,-73.95465,Private room,75,21,7,2023-03-01,0.08,2,79,5,New York City,Museum Mile East 95 Street. Room type: Private room. City: New York City. Neighbourhood: Upper East Side. Price: $75 per night. Minimum nights: 21. Reviews: 7.
23761707,Large Private Room by Yankee Stadium. *Read Rules*,178229322,Vas,Bronx,Concourse,40.83472,-73.91939,Private room,51,1,129,2023-02-13,2.14,1,195,23,New York City,Large Private Room by Yankee Stadium. *Read Rules*. Room type: Private room. City: New York City. Neighbourhood: Concourse. Price: $51 per night. Minimum nights: 1. Reviews: 129.
769041142092977923,Central Apartment on Myrtle Ave,382990330,Iosif,Queens,Glendale,40.70289,-73.8815,Entire home/apt,300,2,3,2022-12-30,1.06,2,365,3,New York City,Central Apartment on Myrtle Ave. Room type: Entire home/apt. City: New York City. Neighbourhood: Glendale. Price: $300 per night. Minimum nights: 2. Reviews: 3.
648908101004994524,Sunny bedroom in renovated East Village APT,20170845,Giac,Manhattan,East Village,40.72269,-73.97959,Private room,90,1,48,2023-02-26,5.54,2,17,48,New York City,Sunny bedroom in renovated East Village APT. Room type: Private room. City: New York City. Neighbourhood: East Village. Price: $90 per night. Minimum nights: 1. Reviews: 48.
45151029,Stunning + Modern Best Upper East Side Location,61391963,Stay With Vibe,Manhattan,Upper East Side,40.77135,-73.95527,Entire home/apt,125,30,7,2023-02-01,0.34,124,340,5,New York City,Stunning + Modern Best Upper East Side Location. Room type: Entire home/apt. City: New York City. Neighbourhood: Upper East Side. Price: $125 per night. Minimum nights: 30. Reviews: 7.
790045094296454002,Large first floor central restaurants,489804886,David,Manhattan,Upper East Side,40.76208183028921,-73.9668826751746,Private room,528,1,2,2023-01-09,0.87,8,90,2,New York City,Large first floor central restaurants. Room type: Private room. City: New York City. Neighbourhood: Upper East Side. Price: $528 per night. Minimum nights: 1. Reviews: 2.
47052753,"One Bedroom in Luxury Building, near Wall Street",22541573,Ken,Manhattan,Financial District,40.70565,-74.00855,Entire home/apt,246,30,0,,0.0,113,356,0,New York City,"One Bedroom in Luxury Building, near Wall Street. Room type: Entire home/apt. City: New York City. Neighbourhood: Financial District. Price: $246 per night. Minimum nights: 30. Reviews: 0."
32238040,Feminine room in Manhattan. 1 stop to midtown.,59411033,Alexandra,Manhattan,Harlem,40.81353,-73.95142,Private room,80,30,2,2019-05-09,0.04,1,0,0,New York City,Feminine room in Manhattan. 1 stop to midtown.. Room type: Private room. City: New York City. Neighbourhood: Harlem. Price: $80 per night. Minimum nights: 30. Reviews: 2.
23139647,Spacious 2 level home for Groups sleeps upto 12,11305944,Yahaira,Bronx,Allerton,40.86384,-73.86364,Entire home/apt,285,30,25,2020-01-02,0.42,4,365,0,New York City,Spacious 2 level home for Groups sleeps upto 12. Room type: Entire home/apt. City: New York City. Neighbourhood: Allerton. Price: $285 per night. Minimum nights: 30. Reviews: 25.
38023200,"Private bedroom in artsy, light-filled apartment",58237695,Dana,Queens,Ridgewood,40.69726,-73.90627,Private room,65,30,4,2020-02-22,0.1,1,0,0,New York City,"Private bedroom in artsy, light-filled apartment. Room type: Private room. City: New York City. Neighbourhood: Ridgewood. Price: $65 per night. Minimum nights: 30. Reviews: 4."
777561585428579383,NYC Townhouse • 5min from Manhattan • LGA/JFK,179875767,Sumaia,Queens,Long Island City,40.75793,-73.93404,Entire home/apt,189,2,2,2022-12-27,0.76,1,43,2,New York City,NYC Townhouse • 5min from Manhattan • LGA/JFK. Room type: Entire home/apt. City: New York City. Neighbourhood: Long Island City. Price: $189 per night. Minimum nights: 2. Reviews: 2.
726713814775290684,Peacful Bedroom w/private bathroom,481405998,Yana,Brooklyn,Bushwick,40.70582,-73.92115,Private room,46,30,0,,0.0,5,349,0,New York City,Peacful Bedroom w/private bathroom. Room type: Private room. City: New York City. Neighbourhood: Bushwick. Price: $46 per night. Minimum nights: 30. Reviews: 0.
25138149,✅Luxury NYC Manhattan Loft✅,3129460,Feliz,Manhattan,East Harlem,40.79492,-73.94023,Entire home/apt,290,30,48,2022-08-01,0.84,1,363,2,New York City,✅Luxury NYC Manhattan Loft✅. Room type: Entire home/apt. City: New York City. Neighbourhood: East Harlem. Price: $290 per night. Minimum nights: 30. Reviews: 48.
750593780976204297,"The Crown Heights BK Palace, 2nd floor",439378297,Jason,Brooklyn,Crown Heights,40.67650365074206,-73.92578221857548,Entire home/apt,150,2,8,2022-12-29,2.14,3,225,8,New York City,"The Crown Heights BK Palace, 2nd floor. Room type: Entire home/apt. City: New York City. Neighbourhood: Crown Heights. Price: $150 per night. Minimum nights: 2. Reviews: 8."
773409492577899651,Premier Modern Upscale Condo in Downtown NYC,112740171,JooltLuxe,Manhattan,Tribeca,40.71653,-74.00857,Entire home/apt,400,2,1,2023-01-26,0.75,17,83,1,New York City,Premier Modern Upscale Condo in Downtown NYC. Room type: Entire home/apt. City: New York City. Neighbourhood: Tribeca. Price: $400 per night. Minimum nights: 2. Reviews: 1.
42792332,A soon to be renovated room in a condo,263200383,Alfred,Manhattan,Lower East Side,40.72128,-73.98578,Private room,200,7,0,,0.0,1,0,0,New York City,A soon to be renovated room in a condo. Room type: Private room. City: New York City. Neighbourhood: Lower East Side. Price: $200 per night. Minimum nights: 7. Reviews: 0.
36660274,"Montalcino, Self Check-In, 👨🏼‍💻 from home",47782497,Debbie,Brooklyn,East New York,40.66942,-73.87604,Private room,55,30,43,2022-07-19,0.98,6,365,13,New York City,"Montalcino, Self Check-In, 👨🏼‍💻 from home. Room type: Private room. City: New York City. Neighbourhood: East New York. Price: $55 per night. Minimum nights: 30. Reviews: 43."
33982630,"LONG TERM RENTAL,STUDIO N6 IN THE VILLAGE",27636707,Gaia&Pietro,Manhattan,West Village,40.73275,-74.00549,Entire home/apt,128,30,12,2022-12-20,0.26,7,250,3,New York City,"LONG TERM RENTAL,STUDIO N6 IN THE VILLAGE. Room type: Entire home/apt. City: New York City. Neighbourhood: West Village. Price: $128 per night. Minimum nights: 30. Reviews: 12."
23873057,Sunny and Spacious East Williamsburg Room,13754273,Erin,Brooklyn,Greenpoint,40.72058,-73.94117,Private room,60,2,6,2018-07-31,0.1,1,0,0,New York City,Sunny and Spacious East Williamsburg Room. Room type: Private room. City: New York City. Neighbourhood: Greenpoint. Price: $60 per night. Minimum nights: 2. Reviews: 6.
15968041,Midtown Resort NYC King Bd near Times Square,57574248,C,Manhattan,Midtown,40.75375,-73.97316,Hotel room,150,3,0,,0.0,3,0,0,New York City,Midtown Resort NYC King Bd near Times Square. Room type: Hotel room. City: New York City. Neighbourhood: Midtown. Price: $150 per night. Minimum nights: 3. Reviews: 0.
14340328,Great Room in Charming Nolita Apt,8338942,Victor,Manhattan,Nolita,40.72334,-73.9938,Shared room,100,30,10,2019-05-21,0.13,4,249,0,New York City,Great Room in Charming Nolita Apt. Room type: Shared room. City: New York City. Neighbourhood: Nolita. Price: $100 per night. Minimum nights: 30. Reviews: 10.
49668961,Cozy Studio w/ Backyard in heart of Bushwick,12539110,Mathew,Brooklyn,Bushwick,40.70264,-73.92634,Entire home/apt,137,3,12,2023-01-16,0.56,1,19,5,New York City,Cozy Studio w/ Backyard in heart of Bushwick. Room type: Entire home/apt. City: New York City. Neighbourhood: Bushwick. Price: $137 per night. Minimum nights: 3. Reviews: 12.
21647932,Manhattan in 15 mins / 10 min drive to LGA,157295347,Ana,Queens,Woodside,40.7446,-73.90388,Private room,39,5,80,2023-01-21,1.25,2,166,18,New York City,Manhattan in 15 mins / 10 min drive to LGA. Room type: Private room. City: New York City. Neighbourhood: Woodside. Price: $39 per night. Minimum nights: 5. Reviews: 80.
36533065,Chill Spacious Furnished Bedroom,274665786,Vincent,Manhattan,Harlem,40.82393,-73.95321,Private room,60,30,10,2019-10-22,0.23,1,0,0,New York City,Chill Spacious Furnished Bedroom. Room type: Private room. City: New York City. Neighbourhood: Harlem. Price: $60 per night. Minimum nights: 30. Reviews: 10.
34150118,GORGEOUS newly renovated oasis overlooking Park,40875021,Scott,Manhattan,East Harlem,40.79337,-73.93392,Entire home/apt,170,4,39,2022-12-30,0.84,4,180,17,New York City,GORGEOUS newly renovated oasis overlooking Park. Room type: Entire home/apt. City: New York City. Neighbourhood: East Harlem. Price: $170 per night. Minimum nights: 4. Reviews: 39.
45507972,Luna apartment 2,70007560,Juan,Manhattan,East Harlem,40.79383,-73.94531,Private room,80,3,0,,0.0,3,0,0,New York City,Luna apartment 2. Room type: Private room. City: New York City. Neighbourhood: East Harlem. Price: $80 per night. Minimum nights: 3. Reviews: 0.
15154905,"Private bedroom suite in Greenpoint, Brooklyn",1103252,Arin,Brooklyn,Greenpoint,40.73247146606445,-73.95315551757812,Private room,199,1,145,2023-01-01,1.88,1,123,9,New York City,"Private bedroom suite in Greenpoint, Brooklyn. Room type: Private room. City: New York City. Neighbourhood: Greenpoint. Price: $199 per night. Minimum nights: 1. Reviews: 145."
46727487,Large 1 Bedroom apt in Prime Midtown with Doorman,373073512,Debra,Manhattan,Midtown,40.75452,-73.97076,Entire home/apt,300,30,0,,0.0,1,0,0,New York City,Large 1 Bedroom apt in Prime Midtown with Doorman. Room type: Entire home/apt. City: New York City. Neighbourhood: Midtown. Price: $300 per night. Minimum nights: 30. Reviews: 0.
18226108,"1-bedroom apartment in Williamsburg, Brooklyn",57641560,Chris,Brooklyn,Williamsburg,40.71631,-73.95561,Entire home/apt,175,5,105,2022-12-20,1.55,2,10,21,New York City,"1-bedroom apartment in Williamsburg, Brooklyn. Room type: Entire home/apt. City: New York City. Neighbourhood: Williamsburg. Price: $175 per night. Minimum nights: 5. Reviews: 105."
50832745,Bright and modern apartment in trendy Greenpoint,15586729,Jose,Brooklyn,Greenpoint,40.73253,-73.95839,Entire home/apt,275,30,1,2021-09-01,0.05,1,0,0,New York City,Bright and modern apartment in trendy Greenpoint. Room type: Entire home/apt. City: New York City. Neighbourhood: Greenpoint. Price: $275 per night. Minimum nights: 30. Reviews: 1.
53107930,Contemporary Style 2 bedroom with Free parking,429826037,Valentin,Brooklyn,Cypress Hills,40.67774,-73.89202,Entire home/apt,180,30,4,2022-08-06,0.26,12,272,2,New York City,Contemporary Style 2 bedroom with Free parking. Room type: Entire home/apt. City: New York City. Neighbourhood: Cypress Hills. Price: $180 per night. Minimum nights: 30. Reviews: 4.
526942,Upper East Side Jewel,2205455,Wendy,Manhattan,Upper East Side,40.77712,-73.94755,Private room,115,14,8,2022-09-21,0.06,1,223,1,New York City,Upper East Side Jewel. Room type: Private room. City: New York City. Neighbourhood: Upper East Side. Price: $115 per night. Minimum nights: 14. Reviews: 8.
5936796,Room-Convenient UES Near everything,30824695,Idamil,Manhattan,Upper East Side,40.78297,-73.94559,Private room,75,3,3,2017-08-16,0.04,1,0,0,New York City,Room-Convenient UES Near everything. Room type: Private room. City: New York City. Neighbourhood: Upper East Side. Price: $75 per night. Minimum nights: 3. Reviews: 3.
811495999344126417,"Big 2BR, Lots of Natural Light!",190154361,Sveta,Manhattan,Upper West Side,40.80264,-73.96615,Entire home/apt,150,30,0,,0.0,10,365,0,New York City,"Big 2BR, Lots of Natural Light!. Room type: Entire home/apt. City: New York City. Neighbourhood: Upper West Side. Price: $150 per night. Minimum nights: 30. Reviews: 0."
13300059,Quiet Home Base for Exploring an Exciting City!,36478779,Isa,Brooklyn,Prospect-Lefferts Gardens,40.66127,-73.95371,Entire home/apt,106,3,182,2023-02-26,2.26,1,31,30,New York City,Quiet Home Base for Exploring an Exciting City!. Room type: Entire home/apt. City: New York City. Neighbourhood: Prospect-Lefferts Gardens. Price: $106 per night. Minimum nights: 3. Reviews: 182.
13643488,Single Room Available in LES for May,30727828,Meg,Manhattan,Lower East Side,40.71364,-73.98446,Private room,72,30,0,,0.0,1,0,0,New York City,Single Room Available in LES for May. Room type: Private room. City: New York City. Neighbourhood: Lower East Side. Price: $72 per night. Minimum nights: 30. Reviews: 0.
740041927655900637,Spacious 2 Bdr w/ Huge Patio In Heart of Brooklyn,28275011,Hezekiah,Brooklyn,Midwood,40.61363,-73.95412,Entire home/apt,246,2,6,2023-01-03,1.34,1,197,6,New York City,Spacious 2 Bdr w/ Huge Patio In Heart of Brooklyn. Room type: Entire home/apt. City: New York City. Neighbourhood: Midwood. Price: $246 per night. Minimum nights: 2. Reviews: 6.
581854665217351094,1 Private Bedroom in a three bedrooms apartment.,152374951,Thierry,Manhattan,Kips Bay,40.74338,-73.98185,Private room,135,1,10,2022-09-04,1.07,1,0,10,New York City,1 Private Bedroom in a three bedrooms apartment.. Room type: Private room. City: New York City. Neighbourhood: Kips Bay. Price: $135 per night. Minimum nights: 1. Reviews: 10.
45235897,Guests Private Entry*Quiet Room* with WIFI/TV,363403952,Mabel,Bronx,Baychester,40.87683,-73.84297,Private room,59,1,106,2023-02-24,3.54,4,77,35,New York City,Guests Private Entry*Quiet Room* with WIFI/TV. Room type: Private room. City: New York City. Neighbourhood: Baychester. Price: $59 per night. Minimum nights: 1. Reviews: 106.
